player_id,player_name,positions,events_played,pdga_points,pdga_rating
s-norrbom,S. Norrbom,MPO,9.0,800.0,965.0
s-oertel,S. Oertel,MPO,10.0,2742.0,971.0
s-overbay,S. Overbay,MPO,4.0,1332.0,941.0
s-overstake,S. Overstake,MPO,38.0,15615.0,1008.0
s-paju,S. Paju,MPO,18.0,1347.0,1889.0
s-pates,S. Pates,MPO,13.0,2700.0,987.0
s-paul,S. Paul,MPO,27.0,4032.0,1935.0
s-peavy,S. Peavy,MPO,6.0,547.0,930.0
s-pentz,S. Pentz,MPO,19.0,1055.0,965.0
s-persson,S. Persson,MPO,5.0,677.0,936.0
s-pientschik,S. Pientschik,MPO,3.0,2510.0,960.0
s-pilger,S. Pilger,MPO,9.0,6027.0,1005.0
s-plantinet,S. Plantinet,MPO,3.0,605.0,960.0
s-poikkeus,S. Poikkeus,MPO,14.0,1672.0,938.0
s-poikonen,S. Poikonen,MPO,10.0,832.0,968.0
s-poland,S. Poland,MPO,18.0,1990.0,962.0
s-pollari,S. Pollari,MPO,19.0,5517.0,1001.0
s-portilla,S. Portilla,MPO,2.0,592.0,894.0
s-powell,S. Powell,MPO,15.0,977.0,921.0
s-pylkki,S. Pylkki,MPO,9.0,2098.0,955.0
s-quevillon,S. Quevillon,MPO,13.0,1082.0,920.0
s-rachan,S. Rachan,MPO,15.0,4167.0,957.0
s-rantala,S. Rantala,MPO,1.0,1002.0,914.0
s-rantalainen,S. Rantalainen,MPO,8.0,3590.0,975.0
s-reid,S. Reid,MPO,5.0,1522.0,952.0
s-rekila,S. Rekilä,MPO,18.0,1050.0,937.0
s-rico,S. Rico,MPO,7.0,2652.0,1023.0
s-robles,S. Robles,MPO,4.0,650.0,941.0
s-roderick,S. Roderick,MPO,6.0,1540.0,953.0
s-roggiero,S. Roggiero,MPO,4.0,602.0,963.0
s-ross,S. Ross,MPO,6.0,1825.0,1951.0
s-russ,S. Russ,MPO,5.0,670.0,954.0
s-ruziska,S. Ruziska,MPO,3.0,1515.0,975.0
s-ryther,S. Ryther,MPO,10.0,517.0,962.0
s-saastamoinen,S. Saastamoinen,MPO,2.0,1070.0,958.0
s-sandberg,S. Sandberg,MPO,15.0,925.0,950.0
s-sanderson,S. Sanderson,MPO,2.0,850.0,915.0
s-saviniemi,S. Saviniemi,MPO,8.0,3505.0,980.0
s-savnik,S. Savnik,MPO,9.0,2070.0,939.0
s-saylor,S. Saylor,MPO,16.0,2190.0,982.0
s-schroeder,S. Schroeder,MPO,3.0,770.0,937.0
s-schultz,S. Schultz,MPO,12.0,530.0,954.0
s-senn,S. Senn,MPO,11.0,1395.0,936.0
s-sepp,S. Sepp,MPO,16.0,2400.0,938.0
s-shiley,S. Shiley,MPO,26.0,2347.0,983.0
s-shipman,S. Shipman,MPO,7.0,742.0,925.0
s-shroyer,S. Shroyer,MPO,32.0,9290.0,982.0
s-sienkiewicz,S. Sienkiewicz,MPO,20.0,2212.0,942.0
s-sillgren,S. Sillgren,MPO,6.0,502.0,925.0
s-silver,S. Silver,MPO,8.0,570.0,972.0
s-sinclair,S. Sinclair,MPO,13.0,8075.0,999.0
s-sinikalda,S. Sinikalda,MPO,4.0,820.0,978.0
s-skippervik,S. Skippervik,MPO,6.0,642.0,980.0
s-smigiel,S. Smigiel,MPO,12.0,805.0,967.0
s-smith,S. Smith,MPO,11.0,632.0,931.0
s-snow,S. Snow,MPO,12.0,880.0,930.0
s-soliven,S. Soliven,MPO,6.0,490.0,934.0
s-solomon,S. Solomon,MPO,25.0,4002.0,973.0
s-sorochkin,S. Sorochkin,MPO,14.0,857.0,934.0
s-sparkman,S. Sparkman,MPO,2.0,737.0,958.0
s-spellman,S. Spellman,MPO,4.0,727.0,949.0
s-st-john,S. St. John,MPO,13.0,582.0,876.0
s-stadsnes,S. Stadsnes,MPO,14.0,484.0,878.0
s-stenman,S. Stenman,MPO,3.0,937.0,936.0
s-stoker,S. Stoker,MPO,6.0,3050.0,939.0
s-storck,S. Storck,MPO,6.0,742.0,940.0
s-storrie,S. Storrie,MPO,11.0,1200.0,960.0
s-streeter,S. Streeter,MPO,10.0,481.0,909.0
s-struble,S. Struble,MPO,13.0,2106.0,883.0
s-steng,S. Støeng,MPO,8.0,650.0,948.0
s-sullivan,S. Sullivan,MPO,9.0,1690.0,958.0
s-sumen,S. Sumen,MPO,13.0,1576.0,926.0
s-swihart,S. Swihart,MPO,14.0,2650.0,943.0
s-sward,S. Swärd,MPO,8.0,1490.0,940.0
s-srensen,S. Sørensen,MPO,8.0,585.0,960.0
s-srli,S. Sørli,MPO,7.0,705.0,899.0
s-talbott,S. Talbott,MPO,4.0,1057.0,952.0
s-tammik,S. Tammik,MPO,8.0,617.0,942.0
s-tapley,S. Tapley,MPO,2.0,967.0,956.0
s-terbrant-safstrom,S. Terbrant Säfström,MPO,13.0,935.0,952.0
s-thimmesch,S. Thimmesch,MPO,7.0,495.0,961.0
s-tousignant,S. Tousignant,MPO,7.0,592.0,948.0
s-tvede,S. Tvede,MPO,11.0,805.0,961.0
s-unruh,S. Unruh,MPO,8.0,890.0,945.0
s-valdez,S. Valdez,MPO,4.0,877.0,981.0
s-valenzuela,S. Valenzuela,MPO,5.0,1204.0,909.0
s-vandergraaf,S. Vandergraaf,MPO,8.0,1120.0,992.0
s-vierus,S. Vierus,MPO,13.0,554.0,954.0
s-vincent,S. Vincent,MPO,8.0,2585.0,1029.0
s-wacior,S. Wacior,MPO,25.0,5410.0,971.0
s-walsh,S. Walsh,MPO,7.0,697.0,954.0
s-walters,S. Walters,MPO,21.0,2655.0,975.0
s-watson,S. Watson,MPO,6.0,725.0,879.0
s-webber,S. Webber,MPO,13.0,3352.0,960.0
s-west,S. West,MPO,15.0,5750.0,1912.0
s-wheeling,S. Wheeling,MPO,13.0,1390.0,954.0
s-wiant,S. Wiant,MPO,8.0,2487.0,961.0
s-williams,S. Williams,MPO,10.0,1497.0,938.0
s-withers,S. Withers,MPO,20.0,656.0,956.0
s-wood,S. Wood,MPO,8.0,557.0,939.0
s-worley,S. Worley,MPO,5.0,780.0,986.0
s-wyatt,S. Wyatt,MPO,17.0,3902.0,977.0
s-zaborowski,S. Zaborowski,MPO,6.0,505.0,952.0
s-zurfluh,S. Zurfluh,MPO,3.0,1064.0,899.0
s-astrom,S. Åström,MPO,16.0,580.0,954.0
s-ostlund,S. Östlund,MPO,13.0,730.0,910.0
s-veraas,S. Øveraas,MPO,4.0,682.0,950.0
t-aaby,T. Aaby,MPO,5.0,517.0,935.0
t-adams,T. Adams,MPO,4.0,485.0,966.0
t-agent,T. Agent,MPO,8.0,577.0,973.0
t-aldrich,T. Aldrich,MPO,6.0,720.0,851.0
t-allison,T. Allison,MPO,5.0,596.0,912.0
t-andersson,T. Andersson,MPO,9.0,645.0,894.0
t-arianoutsos,T. Arianoutsos,MPO,7.0,4012.0,1026.0
t-atkinson,T. Atkinson,MPO,2.0,1980.0,964.0
t-aulu,T. Aulu,MPO,9.0,642.0,937.0
t-auravuo,T. Auravuo,MPO,1.0,848.0,898.0
t-autio,T. Autio,MPO,16.0,5837.0,964.0
t-backman,T. Backman,MPO,8.0,4030.0,993.0
t-balfour,T. Balfour,MPO,4.0,508.0,900.0
t-barham,T. Barham,MPO,7.0,1450.0,992.0
t-barrows,T. Barrows,MPO,30.0,24215.0,1028.0
t-baucom,T. Baucom,MPO,16.0,4272.0,931.0
t-baus,T. Baus,MPO,14.0,1030.0,979.0
t-beckett,T. Beckett,MPO,4.0,827.0,962.0
t-belmosto,T. Belmosto,MPO,11.0,1000.0,919.0
t-bencic,T. Bencic,MPO,11.0,660.0,889.0
t-berg,T. Berg,MPO,6.0,998.0,955.0
t-blanchet,T. Blanchet,MPO,15.0,737.0,933.0
t-blom-dolpen,T. Blom Dolpen,MPO,10.0,1100.0,929.0
t-bohan,T. Bohan,MPO,8.0,1325.0,986.0
t-bond,T. Bond,MPO,5.0,945.0,952.0
t-borth,T. Borth,MPO,9.0,1127.0,934.0
t-broadaway,T. Broadaway,MPO,2.0,816.0,929.0
t-broas,T. Broas,MPO,25.0,2200.0,992.0
t-brogan,T. Brogan,MPO,20.0,1082.0,900.0
t-brooks,T. Brooks,MPO,6.0,770.0,952.0
t-browning,T. Browning,MPO,9.0,2297.0,971.0
t-boge,T. Böge,MPO,6.0,942.0,893.0
t-cahill,T. Cahill,MPO,14.0,8950.0,992.0
t-canfield,T. Canfield,MPO,5.0,684.0,993.0
t-carlson,T. Carlson,MPO,5.0,571.0,873.0
t-carrillo,T. Carrillo,MPO,11.0,682.0,950.0
t-carter,T. Carter,MPO,7.0,555.0,934.0
t-cimala,T. Cimala,MPO,3.0,552.0,995.0
t-clinkenbeard,T. Clinkenbeard,MPO,13.0,985.0,969.0
t-cobb,T. Cobb,MPO,4.0,660.0,959.0
t-coulam,T. Coulam,MPO,32.0,1041.0,911.0
t-craig,T. Craig,MPO,10.0,862.0,952.0
t-crammer,T. Crammer,MPO,7.0,587.0,962.0
t-crawford,T. Crawford,MPO,4.0,1625.0,975.0
t-cring,T. Cring,MPO,10.0,1515.0,932.0
t-crowder,T. Crowder,MPO,11.0,532.0,962.0
t-crowe,T. Crowe,MPO,15.0,2069.0,1939.0
t-cuffman,T. Cuffman,MPO,14.0,520.0,913.0
t-cumpton,T. Cumpton,MPO,16.0,710.0,971.0
t-cupp,T. Cupp,MPO,4.0,496.0,911.0
t-davie,T. Davie,MPO,14.0,1876.0,928.0
t-davis,T. Davis,MPO,10.0,4825.0,1893.0
t-dehmlow,T. Dehmlow,MPO,6.0,485.0,956.0
t-desnoyer,T. Desnoyer,MPO,14.0,602.0,934.0
t-dieterich,T. Dieterich,MPO,5.0,832.0,940.0
t-dolezel,T. Doležel,MPO,26.0,7302.0,961.0
t-dombach,T. Dombach,MPO,12.0,577.0,948.0
t-donelson-ii,T. Donelson II,MPO,24.0,16235.0,1035.0
t-dorner,T. Dorner,MPO,4.0,1960.0,953.0
t-dostal,T. Dostál,MPO,4.0,595.0,948.0
t-dutto,T. Dutto,MPO,9.0,1185.0,986.0
t-earhart,T. Earhart,MPO,8.0,812.0,973.0
t-eckmann,T. Eckmann,MPO,2.0,725.0,956.0
t-ehara,T. Ehara,MPO,15.0,977.0,942.0
t-ekle,T. Ekle,MPO,12.0,1327.0,994.0
t-ekstrom,T. Ekström,MPO,4.0,530.0,977.0
t-eleinko,T. Eleinko,MPO,9.0,622.0,933.0
t-ellila,T. Ellilä,MPO,18.0,580.0,945.0
t-erickson,T. Erickson,MPO,8.0,1095.0,972.0
t-eriksen,T. Eriksen,MPO,15.0,2044.0,897.0
t-escobedo-jr,T. Escobedo Jr,MPO,2.0,830.0,1005.0
t-evancoe,T. Evancoe,MPO,10.0,667.0,955.0
t-evanson,T. Evanson,MPO,11.0,815.0,934.0
t-fank,T. Fank,MPO,14.0,1074.0,947.0
t-ferguson,T. Ferguson,MPO,8.0,966.0,890.0
t-ferro,T. Ferro,MPO,10.0,827.0,963.0
t-feye,T. Feye,MPO,1.0,1650.0,1021.0
t-flake,T. Flake,MPO,12.0,654.0,960.0
t-foreman,T. Foreman,MPO,3.0,577.0,965.0
t-foren,T. Foren,MPO,16.0,492.0,953.0
t-freund,T. Freund,MPO,7.0,1026.0,1000.0
t-gagnon,T. Gagnon,MPO,18.0,3027.0,983.0
t-gamboa,T. Gamboa,MPO,9.0,1935.0,984.0
t-ganger,T. Ganger,MPO,6.0,1192.0,949.0
t-garrett,T. Garrett,MPO,6.0,615.0,928.0
t-gilberg,T. Gilberg,MPO,20.0,1392.0,1867.0
t-girouard,T. Girouard,MPO,7.0,612.0,944.0
t-gleim,T. Gleim,MPO,14.0,810.0,916.0
t-goricki,T. Goricki,MPO,11.0,978.0,916.0
t-grady,T. Grady,MPO,21.0,3147.0,1935.0
t-graham,T. Graham,MPO,7.0,520.0,909.0
t-grigsby,T. Grigsby,MPO,8.0,2730.0,979.0
t-grunwald,T. Grunwald,MPO,5.0,915.0,927.0
t-guillen,T. Guillen,MPO,14.0,3772.0,939.0
t-guimont,T. Guimont,MPO,12.0,730.0,955.0
t-gunz-iii,T. Gunz III,MPO,6.0,802.0,969.0
t-hadaway,T. Hadaway,MPO,6.0,582.0,953.0
t-harbolt,T. Harbolt,MPO,6.0,592.0,939.0
t-hardcastle,T. Hardcastle,MPO,6.0,825.0,938.0
t-hartman,T. Hartman,MPO,10.0,1169.0,1930.0
t-harwell,T. Harwell,MPO,6.0,720.0,921.0
t-hastert,T. Hastert,MPO,2.0,2127.0,949.0
t-hays,T. Hays,MPO,9.0,827.0,930.0
t-head,T. Head,MPO,15.0,977.0,944.0
t-heikkinen,T. Heikkinen,MPO,20.0,1212.0,949.0
t-helm,T. Helm,MPO,34.0,21785.0,1011.0
t-higley,T. Higley,MPO,17.0,4982.0,1004.0
t-hines,T. Hines,MPO,5.0,910.0,981.0
t-hirvela,T. Hirvelä,MPO,4.0,582.0,953.0
t-hirvonen,T. Hirvonen,MPO,1.0,824.0,908.0
t-hodge,T. Hodge,MPO,14.0,955.0,968.0
t-holappa,T. Holappa,MPO,10.0,790.0,981.0
t-holub,T. Holub,MPO,25.0,558.0,887.0
t-homuth,T. Homuth,MPO,19.0,1440.0,977.0
t-horne,T. Horne,MPO,19.0,2800.0,989.0
t-hreha,T. Hreha,MPO,9.0,502.0,907.0
t-hultqvist,T. Hultqvist,MPO,4.0,4365.0,963.0
t-humalajoki,T. Humalajoki,MPO,4.0,500.0,957.0
t-hummel,T. Hummel,MPO,16.0,780.0,991.0
t-hunter,T. Hunter,MPO,6.0,760.0,843.0
t-hyytiainen,T. Hyytiäinen,MPO,8.0,4007.0,990.0
t-igou,T. Igou,MPO,21.0,3412.0,943.0
t-ivory,T. Ivory,MPO,13.0,782.0,961.0
t-jaatinen,T. Jaatinen,MPO,30.0,3027.0,1899.0
t-jaeger,T. Jaeger,MPO,5.0,1487.0,943.0
t-janko,T. Janko,MPO,1.0,568.0,900.0
t-johnson,T. Johnson,MPO,20.0,2120.0,1004.0
t-johnson-jr,T. Johnson Jr,MPO,1.0,1800.0,962.0
t-jokela,T. Jokela,MPO,16.0,1452.0,942.0
t-jostad,T. Jostad,MPO,12.0,2177.0,975.0
t-juursalu,T. Juursalu,MPO,8.0,1222.0,952.0
t-jamthagen,T. Jämthagen,MPO,13.0,1371.0,964.0
t-jarvenpaa,T. Järvenpää,MPO,12.0,4460.0,1928.0
t-jonkkari,T. Jönkkäri,MPO,13.0,835.0,963.0
t-kaarela,T. Kaarela,MPO,9.0,957.0,972.0
t-karlsson,T. Karlsson,MPO,7.0,832.0,974.0
t-katajanheimo,T. Katajanheimo,MPO,9.0,617.0,969.0
t-kaukomaa,T. Kaukomaa,MPO,10.0,620.0,961.0
t-ketonen,T. Ketonen,MPO,9.0,1725.0,908.0
t-kilkki,T. Kilkki,MPO,10.0,1747.0,1021.0
t-kivioja,T. Kivioja,MPO,14.0,792.0,958.0
t-kleemola,T. Kleemola,MPO,4.0,1710.0,957.0
t-knutsen,T. Knutsen,MPO,7.0,1460.0,915.0
t-korhonen,T. Korhonen,MPO,10.0,972.0,936.0
t-korolainen,T. Korolainen,MPO,11.0,2400.0,971.0
t-korpinen,T. Korpinen,MPO,3.0,4260.0,964.0
t-kosunen,T. Kosunen,MPO,11.0,552.0,933.0
t-kratz,T. Kratz,MPO,9.0,504.0,887.0
t-krieger,T. Krieger,MPO,31.0,6342.0,978.0
t-kuhalampi,T. Kuhalampi,MPO,7.0,975.0,957.0
t-kukkonen,T. Kukkonen,MPO,8.0,702.0,924.0
t-kunkel,T. Kunkel,MPO,8.0,1112.0,927.0
t-kurvinen,T. Kurvinen,MPO,7.0,1095.0,931.0
t-kuusisto,T. Kuusisto,MPO,14.0,1175.0,1917.0
t-labelle,T. LaBelle,MPO,23.0,892.0,909.0
t-lafaille,T. LaFaille,MPO,16.0,1427.0,922.0
t-laidroo,T. Laidroo,MPO,12.0,1015.0,985.0
t-laihanen,T. Laihanen,MPO,7.0,550.0,930.0
t-laiksoo,T. Laiksoo,MPO,10.0,6000.0,968.0
t-lambert-jr,T. Lambert Jr,MPO,4.0,1130.0,960.0
t-lamm,T. Lamm,MPO,16.0,1410.0,908.0
t-lampainen,T. Lampainen,MPO,24.0,2199.0,887.0
t-lapier-jr,T. Lapier Jr,MPO,9.0,2075.0,919.0
t-latham,T. Latham,MPO,17.0,2447.0,983.0
t-lee,T. Lee,MPO,10.0,558.0,882.0
t-lehtonen,T. Lehtonen,MPO,6.0,742.0,924.0
t-lesak,T. Lesak,MPO,9.0,742.0,950.0
t-levanaho,T. Levänaho,MPO,12.0,534.0,931.0
t-lewis,T. Lewis,MPO,14.0,483.0,892.0
t-liebman,T. Liebman,MPO,6.0,690.0,979.0
t-lindroos,T. Lindroos,MPO,13.0,1335.0,914.0
t-linton,T. Linton,MPO,35.0,3202.0,981.0
t-locke,T. Locke,MPO,5.0,567.0,957.0
t-loftin,T. Loftin,MPO,21.0,6967.0,998.0
t-lovegrove,T. Lovegrove,MPO,10.0,1370.0,973.0
t-lucerne,T. Lucerne,MPO,8.0,932.0,980.0
t-lundberg,T. Lundberg,MPO,1.0,1216.0,937.0
t-lupton,T. Lupton,MPO,5.0,645.0,968.0
t-lutz,T. Lutz,MPO,12.0,785.0,949.0
t-ly,T. Ly,MPO,10.0,1480.0,1890.0
t-maisala,T. Maisala,MPO,10.0,987.0,929.0
t-malmelin,T. Malmelin,MPO,8.0,812.0,997.0
t-malone,T. Malone,MPO,10.0,832.0,895.0
t-manninen,T. Manninen,MPO,1.0,517.0,950.0
t-markle,T. Markle,MPO,10.0,707.0,923.0
t-marshall,T. Marshall,MPO,7.0,784.0,876.0
t-martin,T. Martin,MPO,9.0,640.0,928.0
t-matesevac,T. Matesevac,MPO,2.0,600.0,1003.0
t-matt,T. Matt,MPO,7.0,950.0,1004.0
t-maughlin,T. Maughlin,MPO,7.0,672.0,927.0
t-mccartney,T. McCartney,MPO,8.0,708.0,941.0
t-mcdill,T. McDill,MPO,3.0,795.0,944.0
t-mckelvey,T. McKelvey,MPO,28.0,21900.0,1022.0
t-mckinnon,T. McKinnon,MPO,10.0,590.0,953.0
t-mclane,T. McLane,MPO,16.0,2855.0,949.0
t-mcreynolds,T. McReynolds,MPO,10.0,536.0,956.0
t-metcalf,T. Metcalf,MPO,9.0,568.0,865.0
t-meurers,T. Meurers,MPO,15.0,1085.0,952.0
t-meyer,T. Meyer,MPO,31.0,27860.0,1037.0
t-middleton,T. Middleton,MPO,18.0,1290.0,953.0
t-mikuzis,T. Mikuzis,MPO,12.0,767.0,947.0
t-miller,T. Miller,MPO,22.0,2407.0,1972.0
t-mills,T. Mills,MPO,3.0,484.0,925.0
t-milzetti,T. Milzetti,MPO,31.0,2812.0,937.0
t-moens,T. Moens,MPO,8.0,1582.0,966.0
t-moriarty,T. Moriarty,MPO,4.0,483.0,851.0
t-morret,T. Morret,MPO,18.0,3205.0,947.0
t-mourn,T. Mourn,MPO,17.0,1362.0,940.0
t-moyer,T. Moyer,MPO,9.0,580.0,957.0
t-mummey,T. Mummey,MPO,10.0,840.0,934.0
t-murphy,T. Murphy,MPO,3.0,700.0,948.0
t-mutikainen,T. Mutikainen,MPO,16.0,545.0,961.0
t-myhre,T. Myhre,MPO,12.0,632.0,953.0
t-naaber,T. Naaber,MPO,6.0,652.0,929.0
t-neel,T. Neel,MPO,16.0,2692.0,941.0
t-neill,T. Neill,MPO,14.0,1807.0,970.0
t-nguyen,T. Nguyen,MPO,4.0,750.0,943.0
t-niemeyer,T. Niemeyer,MPO,6.0,1137.0,977.0
t-nieminen,T. Nieminen,MPO,2.0,602.0,960.0
t-nissinen,T. Nissinen,MPO,3.0,840.0,960.0
t-noma,T. Noma,MPO,3.0,587.0,976.0
t-noordam,T. Noordam,MPO,12.0,1495.0,935.0
t-null,T. Null,MPO,12.0,3555.0,938.0
t-nyberg,T. Nyberg,MPO,2.0,772.0,930.0
t-nylund,T. Nylund,MPO,15.0,1717.0,974.0
t-nynas,T. Nynas,MPO,1.0,670.0,972.0
t-odden,T. Odden,MPO,9.0,1500.0,968.0
t-ogden,T. Ogden,MPO,8.0,787.0,958.0
t-oskarsson,T. Oskarsson,MPO,6.0,512.0,907.0
t-ostaszewski,T. Ostaszewski,MPO,14.0,4407.0,985.0
t-owston,T. Owston,MPO,26.0,2115.0,965.0
t-p,T. P,MPO,14.0,1975.0,988.0
t-pajo,T. Pajo,MPO,7.0,1902.0,919.0
t-palmer,T. Palmér,MPO,4.0,1182.0,956.0
t-palsa,T. Palsa,MPO,5.0,612.0,958.0
t-parker,T. Parker,MPO,7.0,1540.0,975.0
t-peltonen,T. Peltonen,MPO,19.0,1284.0,1841.0
t-phillips,T. Phillips,MPO,8.0,1877.0,923.0
t-pittman,T. Pittman,MPO,14.0,3457.0,962.0
t-pomichter,T. Pomichter,MPO,10.0,562.0,887.0
t-pope,T. Pope,MPO,7.0,1029.0,896.0
t-prykari,T. Prykäri,MPO,9.0,815.0,981.0
t-puckett,T. Puckett,MPO,8.0,645.0,917.0
t-rabun,T. Rabun,MPO,14.0,880.0,949.0
t-rafaleowski,T. Rafaleowski,MPO,7.0,582.0,931.0
t-rahkola,T. Rahkola,MPO,13.0,6235.0,959.0
t-rasmussen,T. Rasmussen,MPO,32.0,3494.0,1938.0
t-reagan,T. Reagan,MPO,9.0,4147.0,946.0
t-redlich,T. Redlich,MPO,12.0,2072.0,975.0
t-redman,T. Redman,MPO,11.0,1050.0,944.0
t-reeves,T. Reeves,MPO,10.0,1230.0,958.0
t-reilly,T. Reilly,MPO,6.0,560.0,890.0
t-reisgies,T. Reisgies,MPO,6.0,478.0,903.0
t-reiss,T. Reiss,MPO,6.0,740.0,946.0
t-renner,T. Renner,MPO,4.0,770.0,948.0
t-reyes,T. Reyes,MPO,17.0,1095.0,976.0
t-riihimaki,T. Riihimäki,MPO,17.0,6980.0,1005.0
t-rixford,T. Rixford,MPO,9.0,4105.0,963.0
t-roberts,T. Roberts,MPO,10.0,678.0,882.0
t-rohm,T. Rohm,MPO,14.0,1782.0,961.0
t-rollins,T. Rollins,MPO,10.0,1124.0,923.0
t-rothlisberger,T. Rothlisberger,MPO,8.0,505.0,953.0
t-rush,T. Rush,MPO,3.0,916.0,915.0
t-sabelko,T. Sabelko,MPO,1.0,1370.0,950.0
t-saggboy,T. Saggboy,MPO,7.0,850.0,939.0
t-salanoa,T. Salanoa,MPO,9.0,1217.0,951.0
t-sauls,T. Sauls,MPO,22.0,3000.0,979.0
t-schadler,T. Schadler,MPO,13.0,1345.0,962.0
t-scheel,T. Scheel,MPO,13.0,1322.0,940.0
t-schoening,T. Schoening,MPO,5.0,1120.0,949.0
t-schreiber,T. Schreiber,MPO,7.0,795.0,939.0
t-schrock,T. Schrock,MPO,22.0,1158.0,961.0
t-schultz,T. Schultz,MPO,9.0,690.0,968.0
t-sears,T. Sears,MPO,39.0,9112.0,1962.0
t-selle,T. Selle,MPO,26.0,2250.0,971.0
t-shanley,T. Shanley,MPO,20.0,3860.0,946.0
t-shirley,T. Shirley,MPO,21.0,3935.0,1001.0
t-sien,T. Sien,MPO,10.0,1755.0,965.0
t-sipes,T. Sipes,MPO,15.0,1647.0,923.0
t-skar,T. Skar,MPO,5.0,867.0,944.0
t-skarsvag,T. Skarsvåg,MPO,2.0,1164.0,930.0
t-skellenger,T. Skellenger,MPO,15.0,1282.0,974.0
t-slater,T. Slater,MPO,4.0,965.0,974.0
t-smith,T. Smith,MPO,28.0,2302.0,1935.0
t-somerville,T. Somerville,MPO,12.0,490.0,948.0
t-soppe,T. Soppe,MPO,4.0,1470.0,923.0
t-springer,T. Springer,MPO,11.0,657.0,966.0
t-starnes,T. Starnes,MPO,6.0,2007.0,933.0
t-staub,T. Staub,MPO,6.0,554.0,981.0
t-steen,T. Steen,MPO,32.0,1342.0,910.0
t-steingrimsen,T. Steingrimsen,MPO,7.0,3125.0,951.0
t-stevenson,T. Stevenson,MPO,12.0,1425.0,929.0
t-stoebling,T. Stoebling,MPO,6.0,522.0,966.0
t-stratton,T. Stratton,MPO,5.0,1590.0,949.0
t-sturgill,T. Sturgill,MPO,8.0,542.0,957.0
t-sund,T. Sund,MPO,2.0,602.0,950.0
t-suni,T. Suni,MPO,7.0,1055.0,970.0
t-sutton,T. Sutton,MPO,17.0,649.0,970.0
t-svahn,T. Svahn,MPO,7.0,865.0,943.0
t-svensson,T. Svensson,MPO,8.0,1012.0,931.0
t-swanson,T. Swanson,MPO,3.0,820.0,963.0
t-swift,T. Swift,MPO,5.0,1225.0,936.0
t-syrjanen,T. Syrjänen,MPO,4.0,647.0,975.0
t-szevin,T. Szevin,MPO,19.0,895.0,923.0
t-soderqvist,T. Söderqvist,MPO,5.0,672.0,1008.0
t-tallman,T. Tallman,MPO,12.0,1800.0,964.0
t-tammemae,T. Tammemäe,MPO,2.0,502.0,963.0
t-tang,T. Tang,MPO,11.0,1182.0,936.0
t-tanner,T. Tanner,MPO,4.0,832.0,963.0
t-tanskanen,T. Tanskanen,MPO,64.0,591.0,932.0
t-tats,T. Tats,MPO,2.0,726.0,886.0
t-taylor,T. Taylor,MPO,13.0,1472.0,976.0
t-teal-johnsen,T. Teal Johnsen,MPO,8.0,670.0,968.0
t-thomas,T. Thomas,MPO,7.0,870.0,918.0
t-tidd,T. Tidd,MPO,6.0,827.0,950.0
t-tol,T. Tol,MPO,12.0,1390.0,968.0
t-tomaselli,T. Tomaselli,MPO,22.0,1960.0,952.0
t-tritt,T. Tritt,MPO,8.0,1827.0,968.0
t-trivette,T. Trivette,MPO,5.0,1210.0,948.0
t-trober,T. Trober,MPO,9.0,507.0,952.0
t-trout,T. Trout,MPO,12.0,2115.0,1000.0
t-trujillo,T. Trujillo,MPO,9.0,1235.0,954.0
t-tschida,T. Tschida,MPO,9.0,552.0,926.0
t-tuohimaa,T. Tuohimaa,MPO,5.0,865.0,936.0
t-tuominen,T. Tuominen,MPO,10.0,3497.0,1882.0
t-turner,T. Turner,MPO,4.0,584.0,917.0
t-ukrop,T. Ukrop,MPO,8.0,480.0,919.0
t-unger,T. Unger,MPO,6.0,2202.0,931.0
t-vacietis,T. Vacietis,MPO,10.0,670.0,945.0
t-vakaafi,T. Vakaafi,MPO,5.0,846.0,922.0
t-valdez,T. Valdez,MPO,10.0,2362.0,989.0
t-vaughn,T. Vaughn,MPO,8.0,956.0,946.0
t-veal,T. Veal,MPO,13.0,645.0,914.0
t-vetne,T. Vetne,MPO,18.0,768.0,911.0
t-vilipold,T. Vilipõld,MPO,4.0,510.0,907.0
t-wallgren,T. Wallgren,MPO,4.0,595.0,937.0
t-wambeke,T. Wambeke,MPO,13.0,2347.0,953.0
t-wander,T. Wander,MPO,13.0,925.0,925.0
t-webber,T. Webber,MPO,21.0,1557.0,975.0
t-webster,T. Webster,MPO,8.0,1397.0,986.0
t-wendt,T. Wendt,MPO,8.0,766.0,906.0
t-west,T. West,MPO,15.0,3317.0,931.0
t-westerling,T. Westerling,MPO,5.0,2244.0,918.0
t-wiart,T. Wiart,MPO,6.0,586.0,905.0
t-wiggins,T. Wiggins,MPO,17.0,1036.0,874.0
t-wilkerson,T. Wilkerson,MPO,5.0,1087.0,947.0
t-wilson,T. Wilson,MPO,11.0,697.0,967.0
t-windover,T. Windover,MPO,10.0,2270.0,960.0
t-winston,T. Winston,MPO,7.0,2005.0,959.0
t-woodward,T. Woodward,MPO,2.0,537.0,944.0
t-wozniak,T. Wozniak,MPO,11.0,1632.0,931.0
t-wright,T. Wright,MPO,3.0,500.0,969.0
t-yeo,T. Yeo,MPO,10.0,1517.0,977.0
t-zaleski,T. Zaleski,MPO,22.0,2460.0,932.0
t-uselis,T. Ūselis,MPO,20.0,4767.0,1001.0
